站点编号,站点名称,平面坐标系x,平面坐标系y,起始时间,结束时间,降雨量
F1070,汽车北站,438796.338,2896950.369,2017/12/22 13:50:00,2017/12/22 14:00:00,0
F1070,汽车北站,438797.338,2896951.369,2017/12/22 14:00:00,2017/12/22 14:10:00,0
F1070,汽车北站,438798.338,2896952.369,2017/12/22 14:10:00,2017/12/22 14:20:00,0
F1070,汽车北站,438799.338,2896953.369,2017/12/22 14:20:00,2017/12/22 14:30:00,0
F1070,汽车北站,438800.338,2896954.369,2017/12/22 14:30:00,2017/12/22 14:40:00,0
F1070,汽车北站,438801.338,2896955.369,2017/12/22 14:40:00,2017/12/22 14:50:00,0
F1070,汽车北站,438802.338,2896956.369,2017/12/22 14:50:00,2017/12/22 15:00:00,0
F1070,汽车北站,438803.338,2896957.369,2017/12/22 15:00:00,2017/12/22 15:10:00,0
F1070,汽车北站,438804.338,2896958.369,2017/12/22 15:10:00,2017/12/22 15:20:00,0
F1070,汽车北站,438805.338,2896959.369,2017/12/22 15:20:00,2017/12/22 15:30:00,0
F1070,汽车北站,438806.338,2896960.369,2017/12/22 15:30:00,2017/12/22 15:40:00,0
F1070,汽车北站,438807.338,2896961.369,2017/12/22 15:40:00,2017/12/22 15:50:00,0
F1070,汽车北站,438808.338,2896962.369,2017/12/22 15:50:00,2017/12/22 16:00:00,0
F1070,汽车北站,438809.338,2896963.369,2017/12/22 16:00:00,2017/12/22 16:10:00,0
F1070,汽车北站,438810.338,2896964.369,2017/12/22 16:10:00,2017/12/22 16:20:00,0
F1070,汽车北站,438811.338,2896965.369,2017/12/22 16:20:00,2017/12/22 16:30:00,0
F1070,汽车北站,438812.338,2896966.369,2017/12/22 16:30:00,2017/12/22 16:40:00,0
F1070,汽车北站,438813.338,2896967.369,2017/12/22 16:40:00,2017/12/22 16:50:00,0
F1070,汽车北站,438814.338,2896968.369,2017/12/22 16:50:00,2017/12/22 17:00:00,0
F1070,汽车北站,438815.338,2896969.369,2017/12/22 17:00:00,2017/12/22 17:10:00,0
F1070,汽车北站,438816.338,2896970.369,2017/12/22 17:10:00,2017/12/22 17:20:00,0
F1070,汽车北站,438817.338,2896971.369,2017/12/22 17:20:00,2017/12/22 17:30:00,0
F1070,汽车北站,438818.338,2896972.369,2017/12/22 17:30:00,2017/12/22 17:40:00,0
F1070,汽车北站,438819.338,2896973.369,2017/12/22 17:40:00,2017/12/22 17:50:00,0
F1070,汽车北站,438820.338,2896974.369,2017/12/22 17:50:00,2017/12/22 18:00:00,0
F1070,汽车北站,438821.338,2896975.369,2017/12/22 18:00:00,2017/12/22 18:10:00,0
F1070,汽车北站,438822.338,2896976.369,2017/12/22 18:10:00,2017/12/22 18:20:00,0
F1070,汽车北站,438823.338,2896977.369,2017/12/22 18:20:00,2017/12/22 18:30:00,0
F1070,汽车北站,438824.338,2896978.369,2017/12/22 18:30:00,2017/12/22 18:40:00,0
F1070,汽车北站,438825.338,2896979.369,2017/12/22 18:40:00,2017/12/22 18:50:00,0
F1070,汽车北站,438826.338,2896980.369,2017/12/22 18:50:00,2017/12/22 19:00:00,0
F1070,汽车北站,438827.338,2896981.369,2017/12/22 19:00:00,2017/12/22 19:10:00,0
F1070,汽车北站,438828.338,2896982.369,2017/12/22 19:10:00,2017/12/22 19:20:00,0
F1070,汽车北站,438829.338,2896983.369,2017/12/22 19:20:00,2017/12/22 19:30:00,0
F1070,汽车北站,438830.338,2896984.369,2017/12/22 19:30:00,2017/12/22 19:40:00,0
F1070,汽车北站,438831.338,2896985.369,2017/12/22 19:40:00,2017/12/22 19:50:00,0
F1070,汽车北站,438832.338,2896986.369,2017/12/22 19:50:00,2017/12/22 20:00:00,0
F1070,汽车北站,438833.338,2896987.369,2017/12/22 20:00:00,2017/12/22 20:10:00,0
F1070,汽车北站,438834.338,2896988.369,2017/12/22 20:10:00,2017/12/22 20:20:00,0
F1070,汽车北站,438835.338,2896989.369,2017/12/22 20:20:00,2017/12/22 20:30:00,0
F1070,汽车北站,438836.338,2896990.369,2017/12/22 20:30:00,2017/12/22 20:40:00,0
F1070,汽车北站,438837.338,2896991.369,2017/12/22 20:40:00,2017/12/22 20:50:00,0
F1070,汽车北站,438838.338,2896992.369,2017/12/22 20:50:00,2017/12/22 21:00:00,0
F1070,汽车北站,438839.338,2896993.369,2017/12/22 21:00:00,2017/12/22 21:10:00,0
F1070,汽车北站,438840.338,2896994.369,2017/12/22 21:10:00,2017/12/22 21:20:00,0
F1070,汽车北站,438841.338,2896995.369,2017/12/22 21:20:00,2017/12/22 21:30:00,0
F1070,汽车北站,438842.338,2896996.369,2017/12/22 21:30:00,2017/12/22 21:40:00,0
F1070,汽车北站,438843.338,2896997.369,2017/12/22 21:40:00,2017/12/22 21:50:00,0
F1070,汽车北站,438844.338,2896998.369,2017/12/22 21:50:00,2017/12/22 22:00:00,0
F1070,汽车北站,438845.338,2896999.369,2017/12/22 22:00:00,2017/12/22 22:10:00,0
F1070,汽车北站,438846.338,2897000.369,2017/12/22 22:10:00,2017/12/22 22:20:00,0
F1070,汽车北站,438847.338,2897001.369,2017/12/22 22:20:00,2017/12/22 22:30:00,0
F1070,汽车北站,438848.338,2897002.369,2017/12/22 22:30:00,2017/12/22 22:40:00,0
F1070,汽车北站,438849.338,2897003.369,2017/12/22 22:40:00,2017/12/22 22:50:00,0
F1070,汽车北站,438850.338,2897004.369,2017/12/22 22:50:00,2017/12/22 23:00:00,0
F1070,汽车北站,438851.338,2897005.369,2017/12/22 23:00:00,2017/12/22 23:10:00,0
F1070,汽车北站,438852.338,2897006.369,2017/12/22 23:10:00,2017/12/22 23:20:00,0
F1070,汽车北站,438853.338,2897007.369,2017/12/22 23:20:00,2017/12/22 23:30:00,0
F1070,汽车北站,438854.338,2897008.369,2017/12/22 23:30:00,2017/12/22 23:40:00,0
F1070,汽车北站,438855.338,2897009.369,2017/12/22 23:40:00,2017/12/22 23:50:00,0
F1070,汽车北站,438856.338,2897010.369,2017/12/22 23:50:00,2017/12/23 0:00:00,0
F1070,汽车北站,438857.338,2897011.369,2017/12/23 0:00:00,2017/12/23 0:10:00,0
F1070,汽车北站,438858.338,2897012.369,2017/12/23 0:10:00,2017/12/23 0:20:00,0
F1070,汽车北站,438859.338,2897013.369,2017/12/23 0:20:00,2017/12/23 0:30:00,0
F1070,汽车北站,438860.338,2897014.369,2017/12/23 0:30:00,2017/12/23 0:40:00,0
F1070,汽车北站,438861.338,2897015.369,2017/12/23 0:40:00,2017/12/23 0:50:00,0
F1070,汽车北站,438862.338,2897016.369,2017/12/23 0:50:00,2017/12/23 1:00:00,0
F1070,汽车北站,438863.338,2897017.369,2017/12/23 1:00:00,2017/12/23 1:10:00,0
F1070,汽车北站,438864.338,2897018.369,2017/12/23 1:10:00,2017/12/23 1:20:00,0
F1070,汽车北站,438865.338,2897019.369,2017/12/23 1:20:00,2017/12/23 1:30:00,0
F1070,汽车北站,438866.338,2897020.369,2017/12/23 1:30:00,2017/12/23 1:40:00,0
F1070,汽车北站,438867.338,2897021.369,2017/12/23 1:40:00,2017/12/23 1:50:00,0
F1070,汽车北站,438868.338,2897022.369,2017/12/23 1:50:00,2017/12/23 2:00:00,0
F1070,汽车北站,438869.338,2897023.369,2017/12/23 2:00:00,2017/12/23 2:10:00,0
F1070,汽车北站,438870.338,2897024.369,2017/12/23 2:10:00,2017/12/23 2:20:00,0
F1070,汽车北站,438871.338,2897025.369,2017/12/23 2:20:00,2017/12/23 2:30:00,0
F1070,汽车北站,438872.338,2897026.369,2017/12/23 2:30:00,2017/12/23 2:40:00,0
F1070,汽车北站,438873.338,2897027.369,2017/12/23 2:40:00,2017/12/23 2:50:00,0
F1070,汽车北站,438874.338,2897028.369,2017/12/23 2:50:00,2017/12/23 3:00:00,0
F1070,汽车北站,438875.338,2897029.369,2017/12/23 3:00:00,2017/12/23 3:10:00,0
F1070,汽车北站,438876.338,2897030.369,2017/12/23 3:10:00,2017/12/23 3:20:00,0
F1070,汽车北站,438877.338,2897031.369,2017/12/23 3:20:00,2017/12/23 3:30:00,0
F1070,汽车北站,438878.338,2897032.369,2017/12/23 3:30:00,2017/12/23 3:40:00,0
F1070,汽车北站,438879.338,2897033.369,2017/12/23 3:40:00,2017/12/23 3:50:00,0
F1070,汽车北站,438880.338,2897034.369,2017/12/23 3:50:00,2017/12/23 4:00:00,0
F1070,汽车北站,438881.338,2897035.369,2017/12/23 4:00:00,2017/12/23 4:10:00,0
F1070,汽车北站,438882.338,2897036.369,2017/12/23 4:10:00,2017/12/23 4:20:00,0
F1070,汽车北站,438883.338,2897037.369,2017/12/23 4:20:00,2017/12/23 4:30:00,0
F1070,汽车北站,438884.338,2897038.369,2017/12/23 4:30:00,2017/12/23 4:40:00,0
F1070,汽车北站,438885.338,2897039.369,2017/12/23 4:40:00,2017/12/23 4:50:00,0
F1070,汽车北站,438886.338,2897040.369,2017/12/23 4:50:00,2017/12/23 5:00:00,0
F1070,汽车北站,438887.338,2897041.369,2017/12/23 5:00:00,2017/12/23 5:10:00,0
F1070,汽车北站,438888.338,2897042.369,2017/12/23 5:10:00,2017/12/23 5:20:00,0
F1070,汽车北站,438889.338,2897043.369,2017/12/23 5:20:00,2017/12/23 5:30:00,0
F1070,汽车北站,438890.338,2897044.369,2017/12/23 5:30:00,2017/12/23 5:40:00,0
F1070,汽车北站,438891.338,2897045.369,2017/12/23 5:40:00,2017/12/23 5:50:00,0
F1070,汽车北站,438892.338,2897046.369,2017/12/23 5:50:00,2017/12/23 6:00:00,0
F1070,汽车北站,438893.338,2897047.369,2017/12/23 6:00:00,2017/12/23 6:10:00,0
F1070,汽车北站,438894.338,2897048.369,2017/12/23 6:10:00,2017/12/23 6:20:00,0
F1070,汽车北站,438895.338,2897049.369,2017/12/23 6:20:00,2017/12/23 6:30:00,0
F1070,汽车北站,438896.338,2897050.369,2017/12/23 6:30:00,2017/12/23 6:40:00,0
F1070,汽车北站,438897.338,2897051.369,2017/12/23 6:40:00,2017/12/23 6:50:00,0
F1070,汽车北站,438898.338,2897052.369,2017/12/23 6:50:00,2017/12/23 7:00:00,0
F1070,汽车北站,438899.338,2897053.369,2017/12/23 7:00:00,2017/12/23 7:10:00,0
F1070,汽车北站,438900.338,2897054.369,2017/12/23 7:10:00,2017/12/23 7:20:00,0
F1070,汽车北站,438901.338,2897055.369,2017/12/23 7:20:00,2017/12/23 7:30:00,0
F1070,汽车北站,438902.338,2897056.369,2017/12/23 7:30:00,2017/12/23 7:40:00,0
F1070,汽车北站,438903.338,2897057.369,2017/12/23 7:40:00,2017/12/23 7:50:00,0
F1070,汽车北站,438904.338,2897058.369,2017/12/23 7:50:00,2017/12/23 8:00:00,0
F1070,汽车北站,438905.338,2897059.369,2017/12/23 8:00:00,2017/12/23 8:10:00,0
F1070,汽车北站,438906.338,2897060.369,2017/12/23 8:10:00,2017/12/23 8:20:00,0
F1070,汽车北站,438907.338,2897061.369,2017/12/23 8:20:00,2017/12/23 8:30:00,0
F1070,汽车北站,438908.338,2897062.369,2017/12/23 8:30:00,2017/12/23 8:40:00,0
F1070,汽车北站,438909.338,2897063.369,2017/12/23 8:40:00,2017/12/23 8:50:00,0
F1070,汽车北站,438910.338,2897064.369,2017/12/23 8:50:00,2017/12/23 9:00:00,0
F1070,汽车北站,438911.338,2897065.369,2017/12/23 9:00:00,2017/12/23 9:10:00,0
F1070,汽车北站,438912.338,2897066.369,2017/12/23 9:10:00,2017/12/23 9:20:00,0
F1070,汽车北站,438913.338,2897067.369,2017/12/23 9:20:00,2017/12/23 9:30:00,0
F1070,汽车北站,438914.338,2897068.369,2017/12/23 9:30:00,2017/12/23 9:40:00,0
F1070,汽车北站,438915.338,2897069.369,2017/12/23 9:40:00,2017/12/23 9:50:00,0
F1070,汽车北站,438916.338,2897070.369,2017/12/23 9:50:00,2017/12/23 10:00:00,0
F1070,汽车北站,438917.338,2897071.369,2017/12/23 10:00:00,2017/12/23 10:10:00,0
F1070,汽车北站,438918.338,2897072.369,2017/12/23 10:10:00,2017/12/23 10:20:00,0
F1070,汽车北站,438919.338,2897073.369,2017/12/23 10:20:00,2017/12/23 10:30:00,0
F1070,汽车北站,438920.338,2897074.369,2017/12/23 10:30:00,2017/12/23 10:40:00,0
F1070,汽车北站,438921.338,2897075.369,2017/12/23 10:40:00,2017/12/23 10:50:00,0
F1070,汽车北站,438922.338,2897076.369,2017/12/23 10:50:00,2017/12/23 11:00:00,0
F1070,汽车北站,438923.338,2897077.369,2017/12/23 11:00:00,2017/12/23 11:10:00,0
F1070,汽车北站,438924.338,2897078.369,2017/12/23 11:10:00,2017/12/23 11:20:00,0
F1070,汽车北站,438925.338,2897079.369,2017/12/23 11:20:00,2017/12/23 11:30:00,0
F1070,汽车北站,438926.338,2897080.369,2017/12/23 11:30:00,2017/12/23 11:40:00,0
F1070,汽车北站,438927.338,2897081.369,2017/12/23 11:40:00,2017/12/23 11:50:00,0
F1070,汽车北站,438928.338,2897082.369,2017/12/23 11:50:00,2017/12/23 12:00:00,0
F1070,汽车北站,438929.338,2897083.369,2017/12/23 12:00:00,2017/12/23 12:10:00,0
F1070,汽车北站,438930.338,2897084.369,2017/12/23 12:10:00,2017/12/23 12:20:00,0
F1070,汽车北站,438931.338,2897085.369,2017/12/23 12:20:00,2017/12/23 12:30:00,0
F1070,汽车北站,438932.338,2897086.369,2017/12/23 12:30:00,2017/12/23 12:40:00,0
F1070,汽车北站,438933.338,2897087.369,2017/12/23 12:40:00,2017/12/23 12:50:00,0
F1070,汽车北站,438934.338,2897088.369,2017/12/23 12:50:00,2017/12/23 13:00:00,0
F1070,汽车北站,438935.338,2897089.369,2017/12/23 13:00:00,2017/12/23 13:10:00,0
F1070,汽车北站,438936.338,2897090.369,2017/12/23 13:10:00,2017/12/23 13:20:00,0
F1070,汽车北站,438937.338,2897091.369,2017/12/23 13:20:00,2017/12/23 13:30:00,0
F1070,汽车北站,438938.338,2897092.369,2017/12/23 13:30:00,2017/12/23 13:40:00,0
F1070,汽车北站,438939.338,2897093.369,2017/12/23 13:40:00,2017/12/23 13:50:00,0
F1070,汽车北站,438940.338,2897094.369,2017/12/23 13:50:00,2017/12/23 14:00:00,0
F1070,汽车北站,438941.338,2897095.369,2017/12/23 14:00:00,2017/12/23 14:10:00,0
F1070,汽车北站,438942.338,2897096.369,2017/12/23 14:10:00,2017/12/23 14:20:00,0
F1070,汽车北站,438943.338,2897097.369,2017/12/23 14:20:00,2017/12/23 14:30:00,0
F1070,汽车北站,438944.338,2897098.369,2017/12/23 14:30:00,2017/12/23 14:40:00,0
F1070,汽车北站,438945.338,2897099.369,2017/12/23 14:40:00,2017/12/23 14:50:00,0
F1070,汽车北站,438946.338,2897100.369,2017/12/23 14:50:00,2017/12/23 15:00:00,0
F1070,汽车北站,438947.338,2897101.369,2017/12/23 15:00:00,2017/12/23 15:10:00,0
F1070,汽车北站,438948.338,2897102.369,2017/12/23 15:10:00,2017/12/23 15:20:00,0
F1070,汽车北站,438949.338,2897103.369,2017/12/23 15:20:00,2017/12/23 15:30:00,0
F1070,汽车北站,438950.338,2897104.369,2017/12/23 15:30:00,2017/12/23 15:40:00,0
F1070,汽车北站,438951.338,2897105.369,2017/12/23 15:40:00,2017/12/23 15:50:00,0
F1070,汽车北站,438952.338,2897106.369,2017/12/23 15:50:00,2017/12/23 16:00:00,0
F1070,汽车北站,438953.338,2897107.369,2017/12/23 16:00:00,2017/12/23 16:10:00,0
F1070,汽车北站,438954.338,2897108.369,2017/12/23 16:10:00,2017/12/23 16:20:00,0
F1070,汽车北站,438955.338,2897109.369,2017/12/23 16:20:00,2017/12/23 16:30:00,0
F1070,汽车北站,438956.338,2897110.369,2017/12/23 16:30:00,2017/12/23 16:40:00,0
F1070,汽车北站,438957.338,2897111.369,2017/12/23 16:40:00,2017/12/23 16:50:00,0
F1070,汽车北站,438958.338,2897112.369,2017/12/23 16:50:00,2017/12/23 17:00:00,0
F1070,汽车北站,438959.338,2897113.369,2017/12/23 17:00:00,2017/12/23 17:10:00,0
F1070,汽车北站,438960.338,2897114.369,2017/12/23 17:10:00,2017/12/23 17:20:00,0
F1070,汽车北站,438961.338,2897115.369,2017/12/23 17:20:00,2017/12/23 17:30:00,0
F1070,汽车北站,438962.338,2897116.369,2017/12/23 17:30:00,2017/12/23 17:40:00,0
F1070,汽车北站,438963.338,2897117.369,2017/12/23 17:40:00,2017/12/23 17:50:00,0
F1070,汽车北站,438964.338,2897118.369,2017/12/23 17:50:00,2017/12/23 18:00:00,0
F1070,汽车北站,438965.338,2897119.369,2017/12/23 18:00:00,2017/12/23 18:10:00,0
F1070,汽车北站,438966.338,2897120.369,2017/12/23 18:10:00,2017/12/23 18:20:00,0
F1070,汽车北站,438967.338,2897121.369,2017/12/23 18:20:00,2017/12/23 18:30:00,0
F1070,汽车北站,438968.338,2897122.369,2017/12/23 18:30:00,2017/12/23 18:40:00,0
F1070,汽车北站,438969.338,2897123.369,2017/12/23 18:40:00,2017/12/23 18:50:00,0
F1070,汽车北站,438970.338,2897124.369,2017/12/23 18:50:00,2017/12/23 19:00:00,0
F1070,汽车北站,438971.338,2897125.369,2017/12/23 19:00:00,2017/12/23 19:10:00,0
F1070,汽车北站,438972.338,2897126.369,2017/12/23 19:10:00,2017/12/23 19:20:00,0
F1070,汽车北站,438973.338,2897127.369,2017/12/23 19:20:00,2017/12/23 19:30:00,0
F1070,汽车北站,438974.338,2897128.369,2017/12/23 19:30:00,2017/12/23 19:40:00,0
F1070,汽车北站,438975.338,2897129.369,2017/12/23 19:40:00,2017/12/23 19:50:00,0
F1070,汽车北站,438976.338,2897130.369,2017/12/23 19:50:00,2017/12/23 20:00:00,0
F1070,汽车北站,438977.338,2897131.369,2017/12/23 20:00:00,2017/12/23 20:10:00,0
F1070,汽车北站,438978.338,2897132.369,2017/12/23 20:10:00,2017/12/23 20:20:00,0
F1070,汽车北站,438979.338,2897133.369,2017/12/23 20:20:00,2017/12/23 20:30:00,0
F1070,汽车北站,438980.338,2897134.369,2017/12/23 20:30:00,2017/12/23 20:40:00,0
F1070,汽车北站,438981.338,2897135.369,2017/12/23 20:40:00,2017/12/23 20:50:00,0
F1070,汽车北站,438982.338,2897136.369,2017/12/23 20:50:00,2017/12/23 21:00:00,0
F1070,汽车北站,438983.338,2897137.369,2017/12/23 21:00:00,2017/12/23 21:10:00,0
F1070,汽车北站,438984.338,2897138.369,2017/12/23 21:10:00,2017/12/23 21:20:00,0
F1070,汽车北站,438985.338,2897139.369,2017/12/23 21:20:00,2017/12/23 21:30:00,0
F1070,汽车北站,438986.338,2897140.369,2017/12/23 21:30:00,2017/12/23 21:40:00,0
F1070,汽车北站,438987.338,2897141.369,2017/12/23 21:40:00,2017/12/23 21:50:00,0
F1070,汽车北站,438988.338,2897142.369,2017/12/23 21:50:00,2017/12/23 22:00:00,0
F1070,汽车北站,438989.338,2897143.369,2017/12/23 22:00:00,2017/12/23 22:10:00,0
F1070,汽车北站,438990.338,2897144.369,2017/12/23 22:10:00,2017/12/23 22:20:00,0
F1070,汽车北站,438991.338,2897145.369,2017/12/23 22:20:00,2017/12/23 22:30:00,0
F1070,汽车北站,438992.338,2897146.369,2017/12/23 22:30:00,2017/12/23 22:40:00,0
F1070,汽车北站,438993.338,2897147.369,2017/12/23 22:40:00,2017/12/23 22:50:00,0
F1070,汽车北站,438994.338,2897148.369,2017/12/23 22:50:00,2017/12/23 23:00:00,0
F1070,汽车北站,438995.338,2897149.369,2017/12/23 23:00:00,2017/12/23 23:10:00,0
F1070,汽车北站,438996.338,2897150.369,2017/12/23 23:10:00,2017/12/23 23:20:00,0
F1070,汽车北站,438997.338,2897151.369,2017/12/23 23:20:00,2017/12/23 23:30:00,0
F1070,汽车北站,438998.338,2897152.369,2017/12/23 23:30:00,2017/12/23 23:40:00,0
F1070,汽车北站,438999.338,2897153.369,2017/12/23 23:40:00,2017/12/23 23:50:00,0
F1070,汽车北站,439000.338,2897154.369,2017/12/23 23:50:00,2017/12/24 0:00:00,0
F1070,汽车北站,439001.338,2897155.369,2017/12/24 0:00:00,2017/12/24 0:10:00,0
F1070,汽车北站,439002.338,2897156.369,2017/12/24 0:10:00,2017/12/24 0:20:00,0
F1070,汽车北站,439003.338,2897157.369,2017/12/24 0:20:00,2017/12/24 0:30:00,0
F1070,汽车北站,439004.338,2897158.369,2017/12/24 0:30:00,2017/12/24 0:40:00,0
F1070,汽车北站,439005.338,2897159.369,2017/12/24 0:40:00,2017/12/24 0:50:00,0
F1070,汽车北站,439006.338,2897160.369,2017/12/24 0:50:00,2017/12/24 1:00:00,0
F1070,汽车北站,439007.338,2897161.369,2017/12/24 1:00:00,2017/12/24 1:10:00,0
F1070,汽车北站,439008.338,2897162.369,2017/12/24 1:10:00,2017/12/24 1:20:00,0
F1070,汽车北站,439009.338,2897163.369,2017/12/24 1:20:00,2017/12/24 1:30:00,0
F1070,汽车北站,439010.338,2897164.369,2017/12/24 1:30:00,2017/12/24 1:40:00,0
F1070,汽车北站,439011.338,2897165.369,2017/12/24 1:40:00,2017/12/24 1:50:00,0
F1070,汽车北站,439012.338,2897166.369,2017/12/24 1:50:00,2017/12/24 2:00:00,0
F1070,汽车北站,439013.338,2897167.369,2017/12/24 2:00:00,2017/12/24 2:10:00,0
F1070,汽车北站,439014.338,2897168.369,2017/12/24 2:10:00,2017/12/24 2:20:00,0
F1070,汽车北站,439015.338,2897169.369,2017/12/24 2:20:00,2017/12/24 2:30:00,0
F1070,汽车北站,439016.338,2897170.369,2017/12/24 2:30:00,2017/12/24 2:40:00,0
F1070,汽车北站,439017.338,2897171.369,2017/12/24 2:40:00,2017/12/24 2:50:00,0
F1070,汽车北站,439018.338,2897172.369,2017/12/24 2:50:00,2017/12/24 3:00:00,0
F1070,汽车北站,439019.338,2897173.369,2017/12/24 3:00:00,2017/12/24 3:10:00,0
F1070,汽车北站,439020.338,2897174.369,2017/12/24 3:10:00,2017/12/24 3:20:00,0
F1070,汽车北站,439021.338,2897175.369,2017/12/24 3:20:00,2017/12/24 3:30:00,0
F1070,汽车北站,439022.338,2897176.369,2017/12/24 3:30:00,2017/12/24 3:40:00,0
F1070,汽车北站,439023.338,2897177.369,2017/12/24 3:40:00,2017/12/24 3:50:00,0
F1070,汽车北站,439024.338,2897178.369,2017/12/24 3:50:00,2017/12/24 4:00:00,0
F1070,汽车北站,439025.338,2897179.369,2017/12/24 4:00:00,2017/12/24 4:10:00,0
F1070,汽车北站,439026.338,2897180.369,2017/12/24 4:10:00,2017/12/24 4:20:00,0
F1070,汽车北站,439027.338,2897181.369,2017/12/24 4:20:00,2017/12/24 4:30:00,0
F1070,汽车北站,439028.338,2897182.369,2017/12/24 4:30:00,2017/12/24 4:40:00,0
F1070,汽车北站,439029.338,2897183.369,2017/12/24 4:40:00,2017/12/24 4:50:00,0
F1070,汽车北站,439030.338,2897184.369,2017/12/24 4:50:00,2017/12/24 5:00:00,0
F1070,汽车北站,439031.338,2897185.369,2017/12/24 5:00:00,2017/12/24 5:10:00,0
F1070,汽车北站,439032.338,2897186.369,2017/12/24 5:10:00,2017/12/24 5:20:00,0
F1070,汽车北站,439033.338,2897187.369,2017/12/24 5:20:00,2017/12/24 5:30:00,0
F1070,汽车北站,439034.338,2897188.369,2017/12/24 5:30:00,2017/12/24 5:40:00,0
F1070,汽车北站,439035.338,2897189.369,2017/12/24 5:40:00,2017/12/24 5:50:00,0
F1070,汽车北站,439036.338,2897190.369,2017/12/24 5:50:00,2017/12/24 6:00:00,0
F1070,汽车北站,439037.338,2897191.369,2017/12/24 6:00:00,2017/12/24 6:10:00,0
F1070,汽车北站,439038.338,2897192.369,2017/12/24 6:10:00,2017/12/24 6:20:00,0
F1070,汽车北站,439039.338,2897193.369,2017/12/24 6:20:00,2017/12/24 6:30:00,0
F1070,汽车北站,439040.338,2897194.369,2017/12/24 6:30:00,2017/12/24 6:40:00,0
F1070,汽车北站,439041.338,2897195.369,2017/12/24 6:40:00,2017/12/24 6:50:00,0
F1070,汽车北站,439042.338,2897196.369,2017/12/24 6:50:00,2017/12/24 7:00:00,0
F1070,汽车北站,439043.338,2897197.369,2017/12/24 7:00:00,2017/12/24 7:10:00,0
F1070,汽车北站,439044.338,2897198.369,2017/12/24 7:10:00,2017/12/24 7:20:00,0
F1070,汽车北站,439045.338,2897199.369,2017/12/24 7:20:00,2017/12/24 7:30:00,0
F1070,汽车北站,439046.338,2897200.369,2017/12/24 7:30:00,2017/12/24 7:40:00,0
F1070,汽车北站,439047.338,2897201.369,2017/12/24 7:40:00,2017/12/24 7:50:00,0
F1070,汽车北站,439048.338,2897202.369,2017/12/24 7:50:00,2017/12/24 8:00:00,0
F1070,汽车北站,439049.338,2897203.369,2017/12/24 8:00:00,2017/12/24 8:10:00,0
F1070,汽车北站,439050.338,2897204.369,2017/12/24 8:10:00,2017/12/24 8:20:00,0
F1070,汽车北站,439051.338,2897205.369,2017/12/24 8:20:00,2017/12/24 8:30:00,0
F1070,汽车北站,439052.338,2897206.369,2017/12/24 8:30:00,2017/12/24 8:40:00,0
F1070,汽车北站,439053.338,2897207.369,2017/12/24 8:40:00,2017/12/24 8:50:00,0
